,product_id,purchase_id,year_week
602463,1037,32107,2021_22
602470,1046,32108,2021_22
602484,1046,32109,2021_22
602502,1046,32110,2021_22
602517,1289,32111,2021_22
602590,1013,32112,2021_22
602624,1081,32113,2021_22
602664,1289,32114,2021_22
602680,1081,32115,2021_22
602703,1289,32116,2021_22
602705,1070,32117,2021_22
602726,1293,32118,2021_22
602813,1081,32119,2021_22
602846,1032,32120,2021_22
602859,1076,32121,2021_22
602862,1046,32122,2021_22
602865,1003,32123,2021_22
603162,1046,32124,2021_22
603191,1081,32125,2021_22
603267,1081,32126,2021_22
603296,1289,32127,2021_22
603305,1032,32128,2021_22
603365,1032,32129,2021_22
603413,1013,32130,2021_22
603459,1289,32131,2021_22
603491,1289,32132,2021_22
603588,1052,32133,2021_22
603658,1081,32134,2021_22
603667,1007,32135,2021_22
603831,1046,32136,2021_22
603834,1294,32137,2021_22
603839,1081,32138,2021_22
603933,1052,32139,2021_22
603947,1081,32140,2021_22
603961,1024,32141,2021_22
603974,1081,32142,2021_22
603983,1081,32143,2021_22
604012,1289,32144,2021_22
604081,1063,32145,2021_22
604164,1032,32146,2021_22
604394,1090,32147,2021_22
604513,1013,32148,2021_22
604612,1081,32149,2021_22
604626,1061,32150,2021_22
604726,1052,32151,2021_22
604947,1289,32152,2021_22
605038,1052,32153,2021_22
605174,1003,32154,2021_22
605189,1081,32155,2021_22
605221,1016,32156,2021_22
605282,1013,32157,2021_22
605309,1013,32158,2021_22
605318,1046,32159,2021_22
605417,1052,32160,2021_22
605426,1081,32161,2021_22
605459,1046,32162,2021_22
605477,1032,32163,2021_22
605551,1289,32164,2021_22
605688,1052,32165,2021_22
605750,1052,32166,2021_22
605776,1287,32167,2021_22
605798,1081,32168,2021_22
606016,1307,32169,2021_22
606048,1030,32170,2021_22
606092,1313,32171,2021_22
606123,1289,32172,2021_22
606152,1312,32173,2021_22
606177,1081,32174,2021_22
606291,1052,32175,2021_22
606311,1046,32176,2021_22
606331,1046,32177,2021_22
606407,1139,32178,2021_22
606492,1027,32179,2021_22
606662,1052,32180,2021_22
606765,1052,32181,2021_22
606908,1046,32182,2021_22
606938,1307,32183,2021_23
606972,1078,32184,2021_23
606987,1044,32185,2021_23
607083,1052,32186,2021_23
607186,1280,32187,2021_23
607295,1122,32188,2021_23
607319,1305,32189,2021_23
607411,1052,32190,2021_23
607437,1287,32191,2021_23
607553,1144,32192,2021_23
607705,1033,32193,2021_23
607738,1030,32194,2021_23
607827,1052,32195,2021_23
607949,1052,32196,2021_23
608004,1037,32197,2021_23
608156,1006,32198,2021_23
608206,1030,32199,2021_23
608237,1006,32200,2021_23
608272,1012,32201,2021_23
608319,1006,32202,2021_23
608347,1002,32203,2021_23
608350,1302,32204,2021_23
608379,1044,32205,2021_23
608400,1006,32206,2021_23
608426,1287,32207,2021_23
608445,1010,32208,2021_23
608458,1288,32209,2021_23
608485,1292,32210,2021_23
608526,1294,32211,2021_23
608541,1043,32212,2021_23
608598,1287,32213,2021_23
608607,1292,32214,2021_23
608644,1006,32215,2021_23
608706,1018,32216,2021_23
608781,1287,32217,2021_23
608834,1292,32218,2021_23
608881,1068,32219,2021_23
609008,1309,32220,2021_23
609018,1043,32221,2021_23
609055,1287,32222,2021_23
609078,1287,32223,2021_23
609160,1043,32224,2021_23
609339,1052,32225,2021_23
609418,1287,32226,2021_23
609432,1029,32227,2021_23
609453,1292,32228,2021_23
609461,1081,32229,2021_23
609486,1030,32230,2021_23
609490,1002,32231,2021_23
609533,1016,32232,2021_23
609541,1294,32233,2021_23
609559,1292,32234,2021_23
609577,1040,32235,2021_23
609662,1052,32236,2021_23
609706,1006,32237,2021_23
609756,1030,32238,2021_23
609804,1006,32239,2021_23
609810,1043,32240,2021_23
609866,1052,32241,2021_23
610072,1006,32242,2021_23
610126,1287,32243,2021_23
610143,1040,32244,2021_23
610182,1092,32245,2021_23
610215,1022,32246,2021_23
610329,1043,32247,2021_23
610332,1078,32248,2021_23
610368,1043,32249,2021_23
610374,1294,32250,2021_23
610383,1287,32251,2021_23
610386,1070,32252,2021_23
610392,1006,32253,2021_23
610439,1043,32254,2021_23
610507,1052,32255,2021_23
610597,1052,32256,2021_23
610657,1040,32257,2021_23
610670,1040,32258,2021_23
610737,1081,32259,2021_23
610764,1295,32260,2021_23
611010,1052,32261,2021_23
611057,1012,32262,2021_23
611061,1003,32263,2021_23
611072,1076,32264,2021_23
611189,1014,32265,2021_23
611227,1006,32266,2021_23
611234,1076,32267,2021_23
611288,1037,32268,2021_23
611318,1010,32269,2021_23
611337,1292,32270,2021_23
611361,1006,32271,2021_23
611375,1076,32272,2021_23
611452,1279,32273,2021_23
611454,1040,32274,2021_23
611469,1030,32275,2021_23
611504,1006,32276,2021_23
611513,1030,32277,2021_23
611645,1052,32278,2021_23
611741,1052,32279,2021_24
611763,1006,32280,2021_23
611769,1282,32281,2021_23
611916,1006,32282,2021_23
612088,1006,32283,2021_23
612112,1043,32284,2021_23
612128,1080,32285,2021_23
612226,1057,32286,2021_23
612259,1006,32287,2021_23
612351,1003,32288,2021_23
612357,1076,32289,2021_23
612362,1011,32290,2021_23
612505,1030,32291,2021_23
612604,1004,32292,2021_23
612633,1287,32293,2021_23
612657,1006,32294,2021_23
612692,1006,32295,2021_23
612739,1006,32296,2021_23
612889,1287,32297,2021_23
612908,1006,32298,2021_23
612944,1040,32299,2021_24
612991,1292,32300,2021_24
613018,1292,32301,2021_24
613043,1010,32302,2021_24
613056,1040,32303,2021_24
613078,1040,32304,2021_24
613124,1057,32305,2021_24
613152,1153,32306,2021_24
613155,1292,32307,2021_24
613171,1064,32308,2021_24
613209,1057,32309,2021_24
613227,1032,32310,2021_24
613321,1153,32311,2021_24
613364,1040,32312,2021_24
613384,1292,32313,2021_24
613389,1032,32314,2021_24
613403,1032,32315,2021_24
613412,1080,32316,2021_24
613420,1026,32317,2021_24
613429,1021,32318,2021_24
613539,1057,32319,2021_24
613546,1064,32320,2021_24
613622,1291,32321,2021_24
613655,1080,32322,2021_24
613672,1080,32323,2021_24
613723,1010,32324,2021_24
613742,1032,32325,2021_24
613767,1080,32326,2021_24
613861,1078,32327,2021_24
613867,1010,32328,2021_24
613914,1294,32329,2021_24
613972,1282,32330,2021_24
614054,1057,32331,2021_24
614095,1032,32332,2021_24
614124,1292,32333,2021_24
614131,1010,32334,2021_24
614140,1040,32335,2021_24
614192,1292,32336,2021_24
614216,1292,32337,2021_25
614286,1044,32338,2021_24
614393,1032,32339,2021_24
614403,1040,32340,2021_24
614433,1032,32341,2021_24
614535,1057,32342,2021_24
614553,1027,32343,2021_24
614606,1292,32344,2021_24
614637,1292,32345,2021_24
614712,1057,32346,2021_24
614806,1057,32347,2021_25
614901,1153,32348,2021_24
614968,1292,32349,2021_24
615042,1040,32350,2021_24
615102,1040,32351,2021_24
615142,1040,32352,2021_24
615203,1080,32353,2021_24
615210,1040,32354,2021_24
615245,1010,32355,2021_24
615415,1080,32356,2021_24
615426,1032,32357,2021_24
615495,1057,32358,2021_24
615569,1080,32359,2021_24
615576,1040,32360,2021_24
615596,1292,32361,2021_24
615650,1144,32362,2021_24
615679,1070,32363,2021_24
615691,1071,32364,2021_24
615721,1302,32365,2021_24
615752,1080,32366,2021_24
615823,1013,32367,2021_24
615830,1040,32368,2021_24
615868,1040,32369,2021_24
615892,1010,32370,2021_24
615899,1040,32371,2021_24
615944,1020,32372,2021_24
615950,1040,32373,2021_24
616020,1010,32374,2021_24
616101,1304,32375,2021_24
616112,1040,32376,2021_24
616171,1091,32377,2021_24
616205,1292,32378,2021_24
616222,1012,32379,2021_24
616229,1040,32380,2021_24
616239,1040,32381,2021_24
616266,1010,32382,2021_24
616330,1010,32383,2021_24
616438,1140,32384,2021_24
616506,1080,32385,2021_24
616522,1040,32386,2021_24
616536,1292,32387,2021_24
616593,1010,32388,2021_24
616602,1093,32389,2021_24
616616,1032,32390,2021_24
616634,1292,32391,2021_24
616686,1163,32392,2021_24
616701,1010,32393,2021_24
616736,1003,32394,2021_24
616746,1076,32395,2021_24
616814,1004,32396,2021_24
616823,1040,32397,2021_24
616841,1011,32398,2021_24
616851,1003,32399,2021_24
616902,1057,32400,2021_24
616977,1057,32401,2021_24
617003,1292,32402,2021_24
617043,1304,32403,2021_24
617127,1292,32404,2021_24
617233,1010,32405,2021_24
617235,1071,32406,2021_24
617453,1044,32407,2021_24
617598,1057,32408,2021_24
617616,1080,32409,2021_24
617672,1040,32410,2021_24
617715,1010,32411,2021_24
617746,1292,32412,2021_24
617828,1057,32413,2021_24
617845,1292,32414,2021_24
617956,1293,32415,2021_24
617987,1010,32416,2021_24
617990,1080,32417,2021_24
618035,1292,32418,2021_24
618077,1292,32419,2021_24
618149,1010,32420,2021_24
618153,1080,32421,2021_24
618225,1292,32422,2021_24
618277,1004,32423,2021_24
618281,1044,32424,2021_24
618443,1057,32425,2021_24
618486,1057,32426,2021_24
618603,1292,32427,2021_24
618613,1080,32428,2021_24
618677,1057,32429,2021_24
618697,1002,32430,2021_24
618720,1024,32431,2021_24
618815,1292,32432,2021_24
618853,1292,32433,2021_24
618919,1004,32434,2021_24
618938,1002,32435,2021_24
618944,1040,32436,2021_24
618946,1031,32437,2021_24
619000,1080,32438,2021_24
619083,1010,32439,2021_24
619319,1057,32440,2021_25
619337,1097,32441,2021_25
619423,1291,32442,2021_25
619441,1004,32443,2021_25
619458,1302,32444,2021_25
619548,1004,32445,2021_25
619593,1146,32446,2021_25
619607,1034,32447,2021_25
619720,1291,32448,2021_25
619735,1031,32449,2021_25
619885,1004,32450,2021_25
619894,1004,32451,2021_25
619991,1004,32452,2021_25
620056,1004,32453,2021_25
620129,1304,32454,2021_25
620158,1004,32455,2021_25
620161,1003,32456,2021_25
620203,1291,32457,2021_25
620247,1057,32458,2021_25
620280,1291,32459,2021_25
620354,1057,32460,2021_25
620366,1076,32461,2021_25
620446,1057,32462,2021_25
620465,1044,32463,2021_25
620579,1013,32464,2021_25
620598,1031,32465,2021_25
620629,1004,32466,2021_25
620657,1071,32467,2021_25
620682,1044,32468,2021_25
620690,1045,32469,2021_25
620715,1044,32470,2021_25
620727,1030,32471,2021_25
620843,1057,32472,2021_25
620956,1044,32473,2021_25
621037,1026,32474,2021_25
621066,1004,32475,2021_25
621069,1280,32476,2021_25
621080,1076,32477,2021_25
621093,1044,32478,2021_25
621202,1004,32479,2021_25
621307,1057,32480,2021_25
621334,1044,32481,2021_25
621373,1004,32482,2021_25
621417,1037,32483,2021_25
621440,1044,32484,2021_25
621513,1068,32485,2021_25
621553,1076,32486,2021_25
621607,1030,32487,2021_25
621670,1145,32488,2021_25
621760,1057,32489,2021_25
621848,1004,32490,2021_25
621865,1044,32491,2021_25
621870,1047,32492,2021_25
621978,1078,32493,2021_25
621986,1076,32494,2021_25
622061,1044,32495,2021_25
622135,1164,32496,2021_25
622159,1044,32497,2021_25
622178,1044,32498,2021_25
622216,1004,32499,2021_25
622303,1057,32500,2021_25
622308,1044,32501,2021_25
622323,1298,32502,2021_25
622367,1011,32503,2021_25
622376,1044,32504,2021_25
622416,1291,32505,2021_25
622505,1018,32506,2021_25
622607,1057,32507,2021_25
622672,1004,32508,2021_25
622773,1057,32509,2021_25
622803,1291,32510,2021_25
622857,1078,32511,2021_25
622893,1291,32512,2021_25
622903,1085,32513,2021_25
622979,1064,32514,2021_25
622986,1003,32515,2021_25
623166,1004,32516,2021_25
623184,1291,32517,2021_25
623233,1044,32518,2021_25
623289,1057,32519,2021_25
623297,1076,32520,2021_25
623350,1044,32521,2021_25
623357,1044,32522,2021_25
623364,1030,32523,2021_25
623382,1037,32524,2021_25
623474,1016,32525,2021_25
623485,1076,32526,2021_25
623534,1047,32527,2021_25
623613,1044,32528,2021_25
623715,1003,32529,2021_25
623723,1030,32530,2021_25
623864,1057,32531,2021_25
623923,1314,32532,2021_25
623984,1022,32533,2021_25
624057,1044,32534,2021_25
624069,1295,32535,2021_25
624134,1030,32536,2021_25
624144,1017,32537,2021_25
624169,1004,32538,2021_25
624247,1078,32539,2021_25
624386,1037,32540,2021_25
624432,1004,32541,2021_25
624511,1030,32542,2021_25
624553,1004,32543,2021_25
624566,1044,32544,2021_25
624679,1044,32545,2021_25
624745,1045,32546,2021_25
624871,1044,32547,2021_25
624909,1011,32548,2021_25
624942,1004,32549,2021_25
624976,1004,32550,2021_25
625048,1078,32551,2021_26
625056,1128,32552,2021_26
625064,1005,32553,2021_26
625221,1051,32554,2021_26
625266,1078,32555,2021_26
625303,1078,32556,2021_26
625389,1034,32557,2021_26
625418,1045,32558,2021_26
625441,1081,32559,2021_26
625448,1078,32560,2021_26
625450,1036,32561,2021_26
625496,1044,32562,2021_26
625538,1291,32563,2021_26
625620,1291,32564,2021_26
625712,1051,32565,2021_26
625783,1051,32566,2021_26
625847,1051,32567,2021_26
625878,1078,32568,2021_26
625883,1078,32569,2021_26
625973,1005,32570,2021_26
626075,1051,32571,2021_26
626213,1036,32572,2021_26
626306,1051,32573,2021_26
626315,1081,32574,2021_26
626451,1051,32575,2021_26
626477,1037,32576,2021_26
626497,1292,32577,2021_26
626506,1078,32578,2021_26
626568,1169,32579,2021_26
626597,1291,32580,2021_26
626709,1051,32581,2021_26
626804,1051,32582,2021_26
626895,1122,32583,2021_26
626961,1078,32584,2021_26
626973,1084,32585,2021_26
627043,1051,32586,2021_26
627142,1051,32587,2021_26
627176,1051,32588,2021_26
627185,1304,32589,2021_26
627197,1045,32590,2021_26
627269,1051,32591,2021_26
627278,1070,32592,2021_26
627387,1005,32593,2021_26
627398,1065,32594,2021_26
627407,1075,32595,2021_26
627470,1078,32596,2021_26
627479,1078,32597,2021_26
627485,1307,32598,2021_26
627498,1045,32599,2021_26
627620,1078,32600,2021_26
627708,1078,32601,2021_26
627781,1051,32602,2021_26
627894,1003,32603,2021_26
627969,1051,32604,2021_26
627995,1010,32605,2021_26
628006,1044,32606,2021_26
628020,1045,32607,2021_26
628067,1003,32608,2021_26
628090,1128,32609,2021_26
628160,1051,32610,2021_26
628194,1005,32611,2021_26
628215,1279,32612,2021_26
628251,1010,32613,2021_26
628269,1017,32614,2021_26
628279,1078,32615,2021_26
628331,1078,32616,2021_26
628377,1078,32617,2021_26
628539,1291,32618,2021_26
628600,1051,32619,2021_26
628633,1040,32620,2021_26
628692,1045,32621,2021_26
628721,1311,32622,2021_26
628727,1031,32623,2021_26
628846,1051,32624,2021_26
628885,1291,32625,2021_26
628954,1040,32626,2021_26
628998,1051,32627,2021_26
629056,1051,32628,2021_26
629142,1034,32629,2021_26
629148,1095,32630,2021_26
629160,1046,32631,2021_26
629235,1051,32632,2021_26
629263,1078,32633,2021_26
629272,1034,32634,2021_26
629303,1045,32635,2021_26
629345,1292,32636,2021_26
629444,1050,32637,2021_26
629478,1078,32638,2021_26
629558,1024,32639,2021_26
629638,1065,32640,2021_26
629651,1294,32641,2021_26
629653,1044,32642,2021_26
629663,1078,32643,2021_26
629686,1047,32644,2021_26
629760,1144,32645,2021_26
629821,1051,32646,2021_26
629841,1034,32647,2021_26
629844,1046,32648,2021_26
629860,1034,32649,2021_26
629869,1078,32650,2021_26
629975,1004,32651,2021_26
630046,1282,32652,2021_26
630088,1021,32653,2021_26
630103,1291,32654,2021_26
630110,1022,32655,2021_26
630235,1051,32656,2021_26
630251,1078,32657,2021_26
630279,1005,32658,2021_26
630308,1051,32659,2021_26
630352,1065,32660,2021_26
630388,1291,32661,2021_26
630390,1047,32662,2021_26
630485,1050,32663,2021_26
630615,1309,32664,2021_26
630638,1078,32665,2021_26
630659,1065,32666,2021_26
630735,1298,32667,2021_26
630747,1078,32668,2021_26
630805,1017,32669,2021_26
630900,1051,32670,2021_26
630919,1034,32671,2021_26
630929,1045,32672,2021_26
630949,1078,32673,2021_26
631050,1305,32674,2021_26
631073,1078,32675,2021_26
631176,1293,32676,2021_27
631195,1020,32677,2021_27
631262,1050,32678,2021_27
631276,1044,32679,2021_27
631287,1044,32680,2021_27
631375,1050,32681,2021_27
631402,1050,32682,2021_27
631489,1050,32683,2021_27
631575,1050,32684,2021_27
631592,1044,32685,2021_27
631692,1050,32686,2021_27
631708,1075,32687,2021_27
631781,1091,32688,2021_27
631853,1010,32689,2021_27
631953,1050,32690,2021_27
631975,1047,32691,2021_27
631983,1047,32692,2021_27
632000,1006,32693,2021_27
632084,1017,32694,2021_27
632098,1010,32695,2021_27
632171,1293,32696,2021_27
632198,1010,32697,2021_28
632205,1017,32698,2021_27
632234,1044,32699,2021_27
632242,1044,32700,2021_27
632323,1050,32701,2021_27
632338,1047,32702,2021_27
632424,1044,32703,2021_27
632499,1070,32704,2021_27
632509,1003,32705,2021_27
632542,1012,32706,2021_27
632573,1012,32707,2021_27
632626,1065,32708,2021_27
632635,1075,32709,2021_27
632646,1044,32710,2021_27
632742,1010,32711,2021_27
632754,1080,32712,2021_27
632797,1306,32713,2021_27
632815,1040,32714,2021_27
632869,1017,32715,2021_27
632921,1293,32716,2021_27
632932,1044,32717,2021_27
632984,1010,32718,2021_27
632995,1075,32719,2021_27
633005,1044,32720,2021_27
633034,1302,32721,2021_27
633132,1050,32722,2021_27
633178,1295,32723,2021_27
633188,1044,32724,2021_27
633265,1075,32725,2021_27
633281,1044,32726,2021_27
633379,1050,32727,2021_27
633396,1044,32728,2021_27
633432,1017,32729,2021_27
633439,1044,32730,2021_27
633475,1157,32731,2021_27
633521,1050,32732,2021_27
633610,1293,32733,2021_27
633678,1047,32734,2021_27
633755,1010,32735,2021_27
633782,1044,32736,2021_27
633804,1293,32737,2021_27
633813,1044,32738,2021_27
633849,1010,32739,2021_27
633882,1010,32740,2021_27
633925,1013,32741,2021_27
633954,1293,32742,2021_27
633985,1010,32743,2021_27
633990,1044,32744,2021_27
634011,1033,32745,2021_27
634170,1051,32746,2021_27
634265,1017,32747,2021_27
634269,1080,32748,2021_27
634292,1010,32749,2021_27
634303,1017,32750,2021_27
634346,1010,32751,2021_27
634354,1044,32752,2021_27
634524,1050,32753,2021_27
634637,1044,32754,2021_27
634668,1010,32755,2021_27
634684,1044,32756,2021_27
634724,1010,32757,2021_27
634779,1044,32758,2021_27
634871,1050,32759,2021_27
634997,1017,32760,2021_27
635006,1016,32761,2021_27
635045,1285,32762,2021_27
635055,1003,32763,2021_27
635080,1293,32764,2021_27
635133,1293,32765,2021_27
635150,1017,32766,2021_27
635285,1050,32767,2021_27
635318,1010,32768,2021_27
635409,1050,32769,2021_27
635458,1279,32770,2021_27
635652,1050,32771,2021_27
635711,1040,32772,2021_27
635723,1017,32773,2021_27
635755,1071,32774,2021_27
635783,1010,32775,2021_27
635857,1017,32776,2021_27
635959,1050,32777,2021_27
636004,1050,32778,2021_27
636026,1010,32779,2021_27
636077,1010,32780,2021_27
636086,1078,32781,2021_27
636113,1075,32782,2021_27
636120,1044,32783,2021_27
636174,1050,32784,2021_27
636177,1075,32785,2021_27
636186,1080,32786,2021_27
636205,1027,32787,2021_27
636217,1047,32788,2021_27
636245,1306,32789,2021_27
636251,1003,32790,2021_27
636299,1044,32791,2021_27
636305,1017,32792,2021_27
636536,1051,32793,2021_27
636553,1013,32794,2021_27
636628,1050,32795,2021_27
636660,1010,32796,2021_27
636776,1050,32797,2021_27
636827,1050,32798,2021_27
636854,1033,32799,2021_27
636861,1047,32800,2021_27
636880,1293,32801,2021_27
636883,1143,32802,2021_27
636939,1075,32803,2021_27
637025,1051,32804,2021_27
637109,1293,32805,2021_27
637209,1050,32806,2021_27
637215,1293,32807,2021_27
637261,1003,32808,2021_28
637334,1051,32809,2021_28
637389,1003,32810,2021_28
637514,1051,32811,2021_28
637541,1003,32812,2021_28
637545,1003,32813,2021_28
637695,1051,32814,2021_28
637737,1022,32815,2021_28
637756,1039,32816,2021_28
637820,1051,32817,2021_28
637826,1084,32818,2021_28
637850,1293,32819,2021_28
637856,1312,32820,2021_28
637875,1081,32821,2021_28
637980,1003,32822,2021_28
638018,1086,32823,2021_28
638040,1010,32824,2021_28
638064,1044,32825,2021_28
638109,1144,32826,2021_28
638172,1003,32827,2021_28
638186,1004,32828,2021_28
638191,1081,32829,2021_28
638207,1080,32830,2021_28
638221,1047,32831,2021_28
638232,1013,32832,2021_28
638267,1003,32833,2021_28
638299,1293,32834,2021_28
638311,1051,32835,2021_28
638317,1047,32836,2021_28
638493,1033,32837,2021_28
638568,1012,32838,2021_28
638580,1302,32839,2021_28
638643,1292,32840,2021_28
638717,1051,32841,2021_28
638750,1012,32842,2021_28
638759,1003,32843,2021_28
638780,1012,32844,2021_28
638833,1012,32845,2021_28
638838,1017,32846,2021_28
638961,1051,32847,2021_28
638976,1033,32848,2021_28
638990,1285,32849,2021_28
639009,1003,32850,2021_28
639028,1003,32851,2021_28
639082,1012,32852,2021_28
639110,1097,32853,2021_28
639186,1033,32854,2021_28
639190,1047,32855,2021_28
639227,1040,32856,2021_28
639319,1051,32857,2021_28
639354,1047,32858,2021_28
639368,1003,32859,2021_28
639456,1051,32860,2021_28
639537,1047,32861,2021_28
639562,1033,32862,2021_28
639590,1012,32863,2021_28
639596,1037,32864,2021_28
639610,1025,32865,2021_28
639661,1003,32866,2021_28
639716,1030,32867,2021_28
639725,1003,32868,2021_28
639729,1017,32869,2021_28
639752,1012,32870,2021_28
639771,1012,32871,2021_28
639867,1033,32872,2021_28
639947,1051,32873,2021_28
639979,1054,32874,2021_28
639986,1047,32875,2021_28
640036,1033,32876,2021_28
640043,1040,32877,2021_28
640048,1003,32878,2021_28
640080,1285,32879,2021_28
640097,1033,32880,2021_28
640114,1033,32881,2021_28
640147,1150,32882,2021_28
640161,1097,32883,2021_28
640163,1078,32884,2021_28
640267,1047,32885,2021_28
640311,1007,32886,2021_28
640383,1047,32887,2021_28
640454,1051,32888,2021_28
640459,1084,32889,2021_28
640481,1012,32890,2021_28
640552,1012,32891,2021_28
640573,1047,32892,2021_28
640588,1025,32893,2021_28
640593,1078,32894,2021_28
640615,1307,32895,2021_28
640629,1033,32896,2021_28
640686,1293,32897,2021_28
640700,1047,32898,2021_28
640712,1047,32899,2021_28
640760,1051,32900,2021_28
640830,1051,32901,2021_28
640856,1081,32902,2021_28
640945,1051,32903,2021_28
641013,1051,32904,2021_28
641096,1003,32905,2021_28
641124,1065,32906,2021_28
641128,1128,32907,2021_28
641230,1051,32908,2021_28
641508,1004,32909,2021_28
641583,1047,32910,2021_28
641704,1003,32911,2021_28
641718,1064,32912,2021_28
641725,1003,32913,2021_28
641741,1033,32914,2021_28
641751,1003,32915,2021_28
641772,1003,32916,2021_28
641781,1047,32917,2021_28
641813,1047,32918,2021_28
641845,1012,32919,2021_28
641863,1003,32920,2021_28
641872,1003,32921,2021_28
641874,1040,32922,2021_28
641892,1033,32923,2021_28
641913,1285,32924,2021_28
641927,1285,32925,2021_28
642267,1051,32926,2021_28
642317,1012,32927,2021_28
642325,1003,32928,2021_28
642340,1003,32929,2021_28
642350,1047,32930,2021_28
642534,1012,32931,2021_28
642564,1003,32932,2021_28
642575,1033,32933,2021_28
642646,1026,32934,2021_28
642657,1003,32935,2021_28
642667,1047,32936,2021_28
642690,1033,32937,2021_28
642725,1293,32938,2021_28
642732,1046,32939,2021_28
642754,1033,32940,2021_28
642764,1033,32941,2021_28
642774,1003,32942,2021_28
642799,1285,32943,2021_28
642805,1006,32944,2021_28
642830,1046,32945,2021_28
642843,1064,32946,2021_28
642974,1047,32947,2021_28
642995,1293,32948,2021_28
643003,1303,32949,2021_28
643023,1033,32950,2021_28
643027,1003,32951,2021_28
643073,1025,32952,2021_29
643328,1094,32953,2021_29
643414,1079,32954,2021_29
643467,1156,32955,2021_29
643470,1039,32956,2021_29
643477,1046,32957,2021_29
643565,1007,32958,2021_29
643571,1046,32959,2021_29
643584,1302,32960,2021_29
643595,1004,32961,2021_29
643699,1046,32962,2021_29
643706,1046,32963,2021_29
643767,1004,32964,2021_29
643822,1046,32965,2021_29
643860,1004,32966,2021_29
643953,1040,32967,2021_29
643993,1004,32968,2021_29
644000,1079,32969,2021_29
644081,1052,32970,2021_29
644085,1064,32971,2021_29
644096,1039,32972,2021_29
644194,1010,32973,2021_29
644401,1052,32974,2021_29
644460,1056,32975,2021_29
644467,1046,32976,2021_29
644473,1303,32977,2021_29
644497,1004,32978,2021_29
644510,1004,32979,2021_29
644527,1293,32980,2021_29
644529,1044,32981,2021_29
644606,1004,32982,2021_29
644623,1007,32983,2021_29
644629,1046,32984,2021_29
644651,1004,32985,2021_29
644683,1293,32986,2021_29
644691,1046,32987,2021_29
644702,1046,32988,2021_29
644794,1056,32989,2021_29
644851,1007,32990,2021_29
644883,1037,32991,2021_29
644963,1293,32992,2021_29
644997,1046,32993,2021_29
645049,1052,32994,2021_29
645065,1306,32995,2021_29
645096,1007,32996,2021_29
645115,1004,32997,2021_29
645123,1039,32998,2021_29
645177,1046,32999,2021_29
645239,1290,33000,2021_29
645265,1125,33001,2021_29
645283,1004,33002,2021_29
645304,1004,33003,2021_29
645331,1046,33004,2021_29
645362,1056,33005,2021_29
645632,1065,33006,2021_29
645680,1004,33007,2021_30
645685,1025,33008,2021_29
645733,1295,33009,2021_29
645781,1025,33010,2021_29
645784,1037,33011,2021_29
645798,1153,33012,2021_29
645831,1046,33013,2021_29
645840,1290,33014,2021_29
645937,1046,33015,2021_29
645955,1004,33016,2021_29
646107,1293,33017,2021_29
646140,1004,33018,2021_29
646156,1025,33019,2021_29
646213,1004,33020,2021_29
646218,1022,33021,2021_29
646379,1003,33022,2021_29
646390,1002,33023,2021_29
646482,1046,33024,2021_29
646501,1015,33025,2021_29
646510,1080,33026,2021_29
646743,1143,33027,2021_29
646747,1025,33028,2021_29
646756,1046,33029,2021_29
646874,1004,33030,2021_29
646975,1056,33031,2021_29
647191,1056,33032,2021_29
647265,1077,33033,2021_29
647345,1079,33034,2021_29
647406,1039,33035,2021_29
647523,1004,33036,2021_29
647542,1287,33037,2021_29
647622,1056,33038,2021_29
647634,1018,33039,2021_29
647726,1025,33040,2021_29
647780,1293,33041,2021_29
647932,1004,33042,2021_29
648066,1056,33043,2021_29
648071,1003,33044,2021_29
648134,1004,33045,2021_29
648144,1013,33046,2021_29
648263,1081,33047,2021_29
648315,1025,33048,2021_29
648346,1290,33049,2021_29
648459,1052,33050,2021_30
648579,1296,33051,2021_29
648672,1293,33052,2021_29
648677,1078,33053,2021_29
648689,1024,33054,2021_29
648727,1017,33055,2021_29
648746,1046,33056,2021_29
648889,1052,33057,2021_29
648914,1012,33058,2021_29
649064,1052,33059,2021_29
649099,1007,33060,2021_29
649144,1046,33061,2021_29
649316,1046,33062,2021_29
649452,1007,33063,2021_29
649466,1039,33064,2021_29
649477,1046,33065,2021_29
649565,1046,33066,2021_29
649580,1004,33067,2021_29
649697,1077,33068,2021_30
649804,1052,33069,2021_30
649868,1077,33070,2021_30
649896,1290,33071,2021_30
649915,1304,33072,2021_30
649919,1045,33073,2021_30
649943,1036,33074,2021_30
649963,1025,33075,2021_30
649980,1007,33076,2021_30
650040,1007,33077,2021_30
650131,1052,33078,2021_30
650208,1052,33079,2021_30
650225,1290,33080,2021_30
650233,1046,33081,2021_30
650273,1052,33082,2021_30
650290,1290,33083,2021_30
650328,1290,33084,2021_30
650346,1025,33085,2021_30
650357,1290,33086,2021_30
650367,1002,33087,2021_30
650385,1045,33088,2021_30
650444,1007,33089,2021_30
650509,1290,33090,2021_30
650518,1045,33091,2021_30
650527,1045,33092,2021_30
650580,1007,33093,2021_30
650656,1052,33094,2021_30
650712,1007,33095,2021_30
650723,1024,33096,2021_30
650813,1052,33097,2021_30
650882,1007,33098,2021_30
651015,1007,33099,2021_30
651043,1007,33100,2021_30
651148,1290,33101,2021_30
651160,1007,33102,2021_30
651184,1031,33103,2021_30
651186,1037,33104,2021_30
